,qed,smiles
306,0.9389958732866003,Cc1sc2nc(CC#N)[nH]c2c1CSC(=O)C1CC1
623,0.9389958732866003,Cc1c(CC#N)sc2nc(CSC(=O)C3CC3)[nH]c12
344,0.9389302794082126,CCc1nc2sc(CC(=O)SC(C)C)c(C#N)c2[nH]1
507,0.9389302794082126,CCc1sc2nc(CC(=O)SC(C)C)[nH]c2c1C#N
329,0.9388700297519357,CCc1nc2sc(CC)c(C(=O)SC(C)=O)c2[nH]1
518,0.9388175987507152,CCSC(=O)Cc1sc2nc(C3CC3)[nH]c2c1C#N
439,0.9386153311616063,CCSC(=O)c1nc2sc(C)c(N(C)C3CC3)c2[nH]1
560,0.9386153311616063,CCSC(=O)c1c(C)sc2nc(N(C)C3CC3)[nH]c12
542,0.9385826081642942,CC(C)c1nc2sc(C(=O)SCC#N)c(N(C)C)c2[nH]1
336,0.9385816079624605,CC(=O)SCc1nc2sc(C#N)c(CC3CC3)c2[nH]1
489,0.9385816079624605,CCc1sc2nc(CSC(=O)C3CC3)[nH]c2c1C#N
342,0.9385816079624605,CCc1c(C#N)sc2nc(CSC(=O)C3CC3)[nH]c12
332,0.9385816079624605,CC(=O)SCc1nc2sc(CC3CC3)c(C#N)c2[nH]1
628,0.9385816079624605,CCc1nc2sc(CSC(=O)C3CC3)c(C#N)c2[nH]1
547,0.9385816079624605,CC(=O)SCc1sc2nc(CC3CC3)[nH]c2c1C#N
356,0.9385816079624605,CC(=O)SCc1c(C#N)sc2nc(CC3CC3)[nH]c12
277,0.938523983628925,CC(=O)SCc1nc2sc(C3(C)CC3)c(N(C)C)c2[nH]1
364,0.9385198937365643,CSC(=O)c1c(N(C)C)sc2nc(C(C)C)[nH]c12
472,0.9384337583740622,CC(=O)N(C)c1nc2sc(N(C)C)c(C3CC3)c2[nH]1
498,0.9384337583740622,CC(=O)N(C)c1nc2sc(C3CC3)c(N(C)C)c2[nH]1
455,0.9383995541635767,COc1sc2nc(CSC(C)=O)[nH]c2c1C1(C)CC1
506,0.9383995541635767,COc1c(C2(C)CC2)sc2nc(CSC(C)=O)[nH]c12
61,0.9383412915998565,CC1=C(OC(C)C)c2sc3nc(C4CC4)[nH]c3c2CC1=O
520,0.9382930721077034,CCN(C)c1c(C#N)sc2nc(CSC(C)=O)[nH]c12
426,0.9382088464301448,COc1sc2nc(C(C)(C)C)[nH]c2c1CSC(C)=O
313,0.9381465643599741,CCSC(=O)c1sc2nc(C3CC3)[nH]c2c1N(C)C
211,0.9381465643599741,CCSC(=O)c1c(N(C)C)sc2nc(C3CC3)[nH]c12
278,0.9381395548530155,CCSC(=O)c1sc2nc(CC#N)[nH]c2c1N(C)C
384,0.9379840716505307,CC(=O)SCc1nc2sc(C3(C)CCC3)c(C#N)c2[nH]1
23,0.9379806589580529,CC(C)c1nc2c([nH]1)CCc1c-2sc(OC2CC2)c1C#N
6,0.9379787539411896,Cc1c(N(C)C)oc2c(C(C)(C)C)c(NC3CC3)oc2c1=O
421,0.9377632738011538,CC(=O)SCc1nc2sc(CC#N)c(N(C)C)c2[nH]1
390,0.937703239117648,CSC(=O)c1c(CC(C)C)sc2nc(CC#N)[nH]c12
504,0.9376583671367907,Cc1sc2nc(N(C)C)[nH]c2c1C(=O)SCC(C)C
462,0.9376063829735347,CC(=O)SCc1c(N(C)C(C)=O)sc2nc(C3CC3)[nH]c12
512,0.9375725418895411,CCSC(=O)c1c(C#N)sc2nc(CC3CC3)[nH]c12
206,0.9375725418895411,CCc1nc2sc(C#N)c(C(=O)SCC3CC3)c2[nH]1
402,0.9375138508381461,CC(=O)SCc1nc2sc(C3CC3)c(CC#N)c2[nH]1
153,0.9375138508381461,CC(=O)SCc1nc2sc(CC#N)c(C3CC3)c2[nH]1
461,0.9375138508381461,CC(=O)SCc1sc2nc(CC#N)[nH]c2c1C1CC1
144,0.9375138508381461,CC(=O)SCc1c(CC#N)sc2nc(C3CC3)[nH]c12
380,0.9375138508381461,CC(=O)SCc1sc2nc(C3CC3)[nH]c2c1CC#N
464,0.9373531188934728,CC(=O)SCc1nc2sc(OC3CC3)c(C#N)c2[nH]1
511,0.9373531188934728,CC(=O)SCc1nc2sc(C#N)c(OC3CC3)c2[nH]1
635,0.9372119008226811,CC(=O)SCc1sc2nc(C(C)(C)C)[nH]c2c1N(C)C
601,0.9372119008226811,CC(=O)SCc1nc2sc(N(C)C)c(C(C)(C)C)c2[nH]1
521,0.9370621521506001,CCc1sc2nc(C(C)C)[nH]c2c1C(=O)SC(C)=O
501,0.9370621521506001,CCc1nc2sc(C(C)C)c(C(=O)SC(C)=O)c2[nH]1
516,0.9369667957426278,CC(=O)SCCc1nc2sc(N(C)C)c(C#N)c2[nH]1
456,0.9368186140664235,CC(=O)SCc1nc2sc(C(C)(C)C)c(CC#N)c2[nH]1
218,0.9368186140664234,CC(=O)SCc1nc2sc(CC#N)c(C(C)(C)C)c2[nH]1
592,0.9367288770734135,CCc1sc2nc(N(C)C)[nH]c2c1CSC(C)=O
463,0.9367288770734135,CCc1nc2sc(N(C)C)c(CSC(C)=O)c2[nH]1
257,0.9366680264517047,CC(=O)SCc1nc2sc(CC(C)C)c(C#N)c2[nH]1
410,0.9366680264517047,CCc1c(C#N)sc2nc(CSC(=O)C(C)C)[nH]c12
631,0.9366391459574656,CC(C)SC(=O)c1sc2nc(C3CC3)[nH]c2c1C#N
348,0.9366391459574654,CC(C)c1nc2sc(C(=O)SC3CC3)c(C#N)c2[nH]1
303,0.9365894997046081,CC(=O)SCc1c(C(C)C)sc2nc(N(C)C)[nH]c12
572,0.9365894997046081,CC(=O)SCc1nc2sc(N(C)C)c(C(C)C)c2[nH]1
343,0.9365894997046081,CC(=O)SCc1c(N(C)C)sc2nc(C(C)C)[nH]c12
630,0.9365894997046081,CC(=O)SCc1nc2sc(C(C)C)c(N(C)C)c2[nH]1
633,0.9365894997046081,CC(=O)SCc1sc2nc(C(C)C)[nH]c2c1N(C)C
406,0.9364636351743006,CCCCc1nc2sc(C#N)c(C(=O)SC(C)=O)c2[nH]1
266,0.9363838935203169,CCN(C(=O)C(C)(C)C)c1nc2sc(C3CC3)c(C#N)c2[nH]1
531,0.9363328036463716,COCc1nc2sc(C3(C(C)(C)C)CC3)c(C#N)c2[nH]1
321,0.9363285005332274,CSC(=O)c1c(C#N)sc2nc(CC(C)C)[nH]c12
625,0.9363014998275629,Cc1sc2nc(N(C)C)[nH]c2c1CSC(=O)C(C)(C)C
186,0.93625984639369,CSCC(=O)SCc1nc2c3c(sc2[nH]1)CCCC3
399,0.9361897672380021,CCSC(=O)c1c(N(C)C)sc2nc(CC)[nH]c12
440,0.9361694597771208,CCc1c(C(=O)SCC#N)sc2nc(C3CC3)[nH]c12
545,0.9361694597771208,CCc1nc2sc(C(=O)SCC#N)c(C3CC3)c2[nH]1
366,0.9361694597771208,CSC(=O)c1c(C2CC2)sc2nc(CCC#N)[nH]c12
602,0.9361694597771208,CCSC(=O)c1sc2nc(C3CC3)[nH]c2c1CC#N
46,0.9360631544818268,CSC(=O)c1c(C#N)sc2nc(CC3CC3)[nH]c12
496,0.9360529288867677,CCC(=O)SCc1c(C)sc2nc(N(C)C)[nH]c12
138,0.9360254248672527,CCc1sc2c(OC)c(C(=O)SC)[nH]c2c1OC
301,0.9358161786441092,Cc1sc2nc(CC#N)[nH]c2c1C(=O)SC1CC1
420,0.9357846573815173,CCc1c(C(=O)SC(C)C)sc2nc(CC#N)[nH]c12
634,0.9357846573815173,CCc1nc2sc(C(=O)SC(C)C)c(CC#N)c2[nH]1
31,0.9357697174165758,CCCc1sc2c3c([nH]c2c1OC1CC1)OCCOC3
415,0.9356802338867383,Cc1sc2nc(CC#N)[nH]c2c1C(=O)SC(C)C
466,0.9356688394832157,CSC(=O)c1sc2nc(CC#N)[nH]c2c1C1CC1
599,0.9356688394832156,CSC(=O)c1sc2nc(C3CC3)[nH]c2c1CC#N
270,0.9356199187994986,COCc1nc2sc(C3CC3)c(C(=O)SC)c2[nH]1
540,0.9356199187994986,COCc1c(C(=O)SC)sc2nc(C3CC3)[nH]c12
389,0.9356199187994986,COCc1sc2nc(C3CC3)[nH]c2c1C(=O)SC
311,0.9355619666934076,CCc1nc2sc(C(=O)SC3CC3)c(C#N)c2[nH]1
274,0.9353466640058293,CSC(=O)c1sc2nc(CC#N)[nH]c2c1C(C)C
104,0.9353466640058292,CSC(=O)c1sc2nc(C(C)C)[nH]c2c1CC#N
460,0.9352438493730015,CC(=O)SCc1sc2nc(C3CC3)[nH]c2c1C#N
227,0.9352438493730015,CC(=O)SCc1nc2sc(C3CC3)c(C#N)c2[nH]1
339,0.9352438493730015,CC(=O)SCc1nc2sc(C#N)c(C3CC3)c2[nH]1
146,0.9352438493730015,CC(=O)SCc1c(C#N)sc2nc(C3CC3)[nH]c12
45,0.9351989825285012,CCSC(=O)c1c(C)sc2nc(N(C)CC)[nH]c12
369,0.9350790096778251,CCc1nc2sc(OC)c(C(=O)SC3CC3)c2[nH]1
553,0.9350072785585376,CC(=O)Cc1nc2sc(CSC(C)=O)c(C#N)c2[nH]1
443,0.9350072785585376,CC(=O)Cc1nc2sc(C#N)c(CSC(C)=O)c2[nH]1
546,0.9349746777930369,CCC(=O)SCc1nc2sc(C3CC3)c(C#N)c2[nH]1
537,0.9349746777930369,CCC(=O)SCc1sc2nc(C3CC3)[nH]c2c1C#N
606,0.9349746777930369,CCC(=O)SCc1nc2sc(C#N)c(C3CC3)c2[nH]1
424,0.9349241411428332,COc1sc2nc(CSC(C)=O)[nH]c2c1N(C)C
264,0.9349146401817119,CCSC(=O)c1c(C#N)sc2nc(CC(C)C)[nH]c12
524,0.9349146401817119,CCc1nc2sc(C#N)c(C(=O)SCC(C)C)c2[nH]1
454,0.9348870232810563,CCN(C(C)=O)c1nc2sc(C3CC3)c(C#N)c2[nH]1
242,0.9348160850879567,CC(=O)SCc1c(CC#N)sc2nc(C(C)C)[nH]c12
604,0.9348160850879567,CC(=O)SCc1sc2nc(C(C)C)[nH]c2c1CC#N
474,0.9348160850879565,CC(=O)SCc1nc2sc(C(C)C)c(CC#N)c2[nH]1
465,0.9348160850879565,CC(=O)SCc1nc2sc(CC#N)c(C(C)C)c2[nH]1
75,0.9348160850879565,CC(=O)SCc1c(C(C)C)sc2nc(CC#N)[nH]c12
566,0.9346761180154691,CC(C)(OCC#N)c1nc2sc3c(c2[nH]1)CCCC3
362,0.9346140450397679,COCc1sc2nc(C(C)C)[nH]c2c1C(=O)SC
487,0.9346140450397677,COCc1c(C(C)C)sc2nc(C(=O)SC)[nH]c12
437,0.934591135604754,COc1sc2nc(CSC(C)=O)[nH]c2c1C1CC1
263,0.9345911356047539,COc1sc2nc(C3CC3)[nH]c2c1CSC(C)=O
452,0.9345911356047539,COc1nc2sc(C3CC3)c(CSC(C)=O)c2[nH]1
204,0.9344756142197378,CC(=O)SCc1c(C#N)sc2nc(C(C)C)[nH]c12
283,0.9344756142197378,CC(=O)SCc1nc2sc(C(C)C)c(C#N)c2[nH]1
352,0.9344756142197378,CC(=O)SCc1sc2nc(C(C)C)[nH]c2c1C#N
209,0.9344756142197378,CC(=O)SCc1nc2sc(C#N)c(C(C)C)c2[nH]1
181,0.9344285309934688,CCSC(=O)c1c(C#N)sc2nc(C3CC3)[nH]c12
320,0.9343916607291206,CCSC(=O)c1c(N(C)C)sc2nc(C(C)C)[nH]c12
576,0.9343341754176071,CCc1nc2sc(OC)c(C(=O)SC(C)(C)C)c2[nH]1
526,0.9343280815610283,CCc1sc2nc(CSC(=O)C(C)(C)C)[nH]c2c1C#N
619,0.9343280815610283,CC(=O)SCc1nc2sc(C#N)c(CC(C)(C)C)c2[nH]1
614,0.9343280815610283,CC(=O)SCc1c(C#N)sc2nc(CC(C)(C)C)[nH]c12
203,0.9340768351405195,CC(C)SCc1nc2sc(C#N)c(N(C)C)c2[nH]1
559,0.9340599957791439,CC(C)Cc1nc2sc(C(=O)SC3CC3)c(C#N)c2[nH]1
367,0.9340599957791439,CC(C)SC(=O)c1c(C#N)sc2nc(CC3CC3)[nH]c12
158,0.9340599957791439,CC(C)SC(=O)c1sc2nc(CC3CC3)[nH]c2c1C#N
292,0.9340599957791439,CC(C)Cc1nc2sc(C#N)c(C(=O)SC3CC3)c2[nH]1
427,0.9339907082535938,CC(=O)SCc1nc2sc(CCC#N)c(C#N)c2[nH]1
453,0.9339538539431536,CCc1nc2sc(C)c(CC(=O)SCC#N)c2[nH]1
22,0.9339185055200362,CCCc1sc2nc(CC(=O)SC)[nH]c2c1C#N
505,0.9339185055200362,CCSC(=O)Cc1nc2sc(CC)c(C#N)c2[nH]1
269,0.9338814194932153,CC(=O)SCc1nc2sc(N(C)C)c(C#N)c2[nH]1
388,0.9338814194932153,CC(=O)SCc1nc2sc(C#N)c(N(C)C)c2[nH]1
174,0.9338519248021406,CCSC(=O)c1sc2nc(CC#N)[nH]c2c1C(C)(C)C
243,0.9338097507630267,CC(C)(C)c1sc2nc(CC#N)[nH]c2c1COC1CC1
442,0.9338072965873261,Cc1sc2nc(C(C)C)[nH]c2c1C(=O)SCC#N
247,0.9335621758617401,CCc1sc2nc(CC#N)[nH]c2c1CSC(C)=O
609,0.93356217586174,CCc1nc2sc(CSC(C)=O)c(CC#N)c2[nH]1
276,0.93356217586174,CCc1nc2sc(CC#N)c(CSC(C)=O)c2[nH]1
219,0.93356217586174,CCc1c(CC#N)sc2nc(CSC(C)=O)[nH]c12
375,0.93356217586174,CCc1sc2nc(CSC(C)=O)[nH]c2c1CC#N
541,0.9334180711057612,CCSC(=O)c1c(OC)sc2nc(C3CC3)[nH]c12
618,0.9333066859669698,CCc1c(C(=O)SC)sc2nc(CSC)[nH]c12
481,0.9330247154356532,CCSC(=O)c1sc2nc(CC#N)[nH]c2c1CC
640,0.9330247154356531,CCSC(=O)c1sc2nc(CC)[nH]c2c1CC#N
185,0.9330247154356531,CCc1nc2sc(CC)c(C(=O)SCC#N)c2[nH]1
552,0.9330247154356531,CCc1nc2sc(C(=O)SCC#N)c(CC)c2[nH]1
195,0.9330247154356531,CCSC(=O)c1c(CC)sc2nc(CC#N)[nH]c12
391,0.9330247154356531,CCc1sc2nc(CCC#N)[nH]c2c1C(=O)SC
401,0.9330247154356531,CCc1nc2sc(CCC#N)c(C(=O)SC)c2[nH]1
503,0.9329760400481221,CCSC(=O)c1sc2nc(C(C)C)[nH]c2c1C#N
176,0.9329760400481221,CCSC(=O)c1c(C#N)sc2nc(C(C)C)[nH]c12
533,0.9328883031635806,CC(=O)SCc1c(CCC#N)sc2nc(C)[nH]c12
234,0.9328100646713394,CC(C)(C)OCc1nc2sc(C#N)c(C3(C)CC3)c2[nH]1
558,0.9328100646713393,CC(C)(C)OCc1nc2sc(C3(C)CC3)c(C#N)c2[nH]1
408,0.9327398842866093,COc1nc2sc(C(C)C)c(CSC(C)=O)c2[nH]1
480,0.9327398842866093,COc1sc2nc(C(C)C)[nH]c2c1CSC(C)=O
333,0.9326829254393739,CC(C)c1c(C#N)sc2nc(CSC(=O)C3CC3)[nH]c12
121,0.9326829254393739,CC(C)c1nc2sc(CSC(=O)C3CC3)c(C#N)c2[nH]1
347,0.9326829254393739,CC(C)C(=O)SCc1nc2sc(C#N)c(C3CC3)c2[nH]1
562,0.9326829254393739,CC(C)C(=O)SCc1sc2nc(C3CC3)[nH]c2c1C#N
196,0.9326829254393739,CC(C)C(=O)SCc1nc2sc(C3CC3)c(C#N)c2[nH]1
557,0.9326829254393739,CC(C)c1sc2nc(CSC(=O)C3CC3)[nH]c2c1C#N
1,0.9326705067546278,CCc1[nH]c2c(c1C1CCOCCCO1)CN(C1CC1)CC2
627,0.9326220890063421,CCc1nc2sc(C(=O)SCC#N)c(C(C)C)c2[nH]1
632,0.9326220890063421,CCSC(=O)c1sc2nc(C(C)C)[nH]c2c1CC#N
643,0.9326220890063421,CCc1c(C(=O)SCC#N)sc2nc(C(C)C)[nH]c12
156,0.9326220890063421,CCc1sc2nc(C(C)C)[nH]c2c1C(=O)SCC#N
403,0.932567356978266,CCc1nc2sc(C(=O)SC(C)(C)C)c(CC#N)c2[nH]1
394,0.9325422774317856,CCc1sc2nc(N(CC)C(C)=O)[nH]c2c1CC#N
548,0.9324767323715349,CCC(=O)SCc1nc2sc(CC)c(C#N)c2[nH]1
19,0.9323524477060824,COCc1[nH]c2oc(C(C)(C)C)c(C#N)c2c1OC1CC1
345,0.9322554000872912,COc1sc2nc(C(C)C)[nH]c2c1C(=O)SC1CC1
358,0.9321395082551786,CCn1c(C)c(C#N)c(=O)c2nc(CC(=O)SC(C)C)[nH]c21
387,0.9321323958951653,Cc1sc2nc(C(C)C)[nH]c2c1CSC(=O)CC#N
248,0.932071498964856,CCc1sc2nc(CC(=O)SC)[nH]c2c1C1CC1
87,0.932071498964856,CCc1sc2[nH]c(C3CC3)nc2c1CC(=O)SC
207,0.932071498964856,CCc1nc2sc(C3CC3)c(CC(=O)SC)c2[nH]1
494,0.9320228934580701,CC(C)(C)OCc1nc2sc(C#N)c(CC#N)c2[nH]1
517,0.9320228934580701,CC(C)(C)OCc1sc2nc(CC#N)[nH]c2c1C#N
525,0.9320228934580701,CC(C)(C)OCc1nc2sc(CC#N)c(C#N)c2[nH]1
8,0.9319137967674073,Cc1c(CC#N)n(CC#N)c2c1cc(O)c(=O)n2C(C)C
484,0.931716007179241,CC(C)(C)OCc1c(C#N)sc2nc(CC3CC3)[nH]c12
416,0.9317112539328538,CC(C)SC(=O)c1sc2nc(C3CC3)[nH]c2c1N(C)C
642,0.9317112539328538,CC(C)c1nc2sc(C(=O)SC3CC3)c(N(C)C)c2[nH]1
508,0.9316650453958518,COC(C)(C)c1c(N(C)C)sc2nc(C3CC3)[nH]c12
193,0.9316605186917609,CC(=O)N1Oc2c(OC(C)C)[nH]c(C3CC3)c2CCCC1=O
260,0.9315437396696391,CCSC(=O)Cc1nc2c(=O)c(C#N)c(C(C)C)n(C)c2[nH]1
459,0.9314742296307605,CCCc1nc2sc(C#N)c(C(=O)SCC)c2[nH]1
419,0.9314742296307605,CCCSC(=O)c1c(C#N)sc2nc(CC)[nH]c12
135,0.9313447108879684,CC(C)SC(=O)c1[nH]c(C(C)C)c2c1OCC(=O)N2C
253,0.9313233497966067,COC1(c2nc(C(C)(C)C)c(N(C)C(=O)C(C)(C)C)[nH]2)CC1
502,0.931259095432567,CCSC(=O)c1c(C#N)sc2nc(COC)[nH]c12
24,0.9312253094458782,CN1CCN(c2nc(C(C)(C)C)c(CC3CC3)[nH]2)C(C)(C)C1
597,0.9311252597854192,CC(C)SC(=O)c1sc2nc(C3CC3)[nH]c2c1CC#N
159,0.9311252597854192,CC(C)SC(=O)c1sc2nc(CC#N)[nH]c2c1C1CC1
383,0.9310919319855696,COc1sc2nc(CSC(=O)C(C)(C)C)[nH]c2c1N(C)C
430,0.9307718541369715,CCSC(=O)c1c(OC)sc2nc(C(C)C)[nH]c12
405,0.9307486809492744,CC(=O)N(C)c1nc(C(=O)SC(C)(C)C)c(C2CC2)[nH]1
600,0.9307431071687269,CCC(=O)SCc1nc2sc(C#N)c(C(C)C)c2[nH]1
431,0.9306983676014468,COCc1c(C#N)sc2nc(CSC(C)=O)[nH]c12
71,0.9306949862445657,CC(=O)SCc1c(C)sc2nc(C3(C)CC3)[nH]c12
113,0.930600418141623,CSC(=O)c1c(C2CC2)[nH]c2c1CN(C(C)C)CCO2
194,0.9305550441744463,CC(C)(C)C(=O)N(c1[nH]c(CC#N)nc1C(C)(C)C)C1CC1
326,0.930550399576564,CC(=O)SCc1c(C)sc2nc(N(C)C)[nH]c12
328,0.930550399576564,CC(=O)SCc1c(N(C)C)sc2nc(C)[nH]c12
629,0.9305503995765639,CC(=O)SCc1nc2sc(C)c(N(C)C)c2[nH]1
42,0.930534428214461,CCc1nc2sc(N(C)C)c(C(=O)SC)c2[nH]1
493,0.9305108364440563,CCSC(=O)c1c(N(C)C)sc2nc(C)[nH]c12
224,0.9305108364440563,CCSC(=O)c1c(C)sc2nc(N(C)C)[nH]c12
418,0.9305108364440563,CCSC(=O)c1nc2sc(C)c(N(C)C)c2[nH]1
4,0.9305068861795636,Cc1c(C)n(OCCN)c2c(C(C)(C)C)occ2c1=O
457,0.9304960232935299,CSCc1c(C(=O)SC)sc2nc(C3CC3)[nH]c12
168,0.9304028575111363,CCN1CCCc2c1sc1nc(CSC3CC3)[nH]c21
53,0.9301444930738653,CC1(C)CCCC(=O)N1c1[nH]c(CC2CC2)c(C#N)c1C#N
261,0.9301440068251724,CN(C)c1c(C(C)(C)C#N)sc2nc(COC(C)(C)C)[nH]c12
543,0.930086237727173,CN(C)c1sc2nc(C3CC3)[nH]c2c1OC(C)(C)C
17,0.9298860774917537,CC(C)(C)C(=O)C(C)(C)c1nc2c([nH]1)OCCN2C1CC1
167,0.9298679889284663,CN(C)C(=O)c1nc(C(=O)SC2CC2)[nH]c1C(C)(C)C
251,0.9297556237693622,COc1sc2nc(C(C)C)[nH]c2c1C(=O)SC
141,0.9297555637402678,CN(C(=O)C(C)(C)C)c1nc(C2(N(C)C)CC2)c(C(C)(C)C)[nH]1
639,0.9296871531154729,CN(C)c1nc2sc(C3CC3)c(COC(C)(C)C)c2[nH]1
626,0.9296871531154729,CN(C)c1nc2sc(COC(C)(C)C)c(C3CC3)c2[nH]1
365,0.9296502483455238,CCc1sc2nc(C(=O)SC)[nH]c2c1CC1CC1
414,0.9296238098437853,CC(C)c1nc2sc(C#N)c(C(=O)SCC3CC3)c2[nH]1
7,0.9296052981681948,CCSC(=O)c1c(C)nnc2c(O)c(C(C)C)oc12
222,0.9295589888563284,CC(C)N1CCC(=O)c2[nH]c(N(C3CC3)C(C)(C)C)nc21
76,0.9295047651382817,CSC(=O)c1sc2nc(C(C)C)[nH]c2c1C1(N(C)C)CC1
350,0.9294614111111805,COc1nc2sc(C)c(C(=O)SC3CC3)c2[nH]1
587,0.9294123009050881,COc1c(N(C)C)[nH]c(C(C)(C)C)c1C(=O)SC(C)=O
590,0.9294123009050881,COc1c(C(C)(C)C)[nH]c(N(C)C)c1C(=O)SC(C)=O
103,0.9293525447410745,COc1sc2nc(C3CC3)[nH]c2c1C(=O)SC
486,0.9293525447410745,COc1c(C2CC2)sc2nc(C(=O)SC)[nH]c12
41,0.929317914445326,CC(C)(C)c1c(CC#N)sc2nc(CCC#N)[nH]c12
201,0.9292483098278617,CC(C)SC(=O)c1[nH]c2c(c1C1CC1)N(C)CCC2=O
357,0.9292435533043883,CC(C)(C)c1c(C#N)sc2nc(CSC(=O)C3CC3)[nH]c12
412,0.9292435533043883,CC(C)(C)c1sc2nc(CSC(=O)C3CC3)[nH]c2c1C#N
171,0.9291749307430338,CCN(c1c(CC#N)sc2nc(C(C)(C)C)[nH]c12)C1CC1
143,0.9290933053219063,CC(=O)SCc1[nH]c(C(C)(C)C)c2c1N(C1CC1)C(=O)CO2
249,0.9290858868309929,CC(C)C(=O)N(C)c1[nH]c(C(C)(C)C)nc1C1(C#N)CC1
605,0.9290776373478702,CCc1sc2nc(C3CC3)[nH]c2c1CSC(=O)N(C)C
