smiles,ionization_energy_dft,electron_affinity_dft,max_spin_dft,spin_buried_vol_dft,ionization_energy_ml,electron_affinity_ml,max_spin_ml,spin_buried_vol_ml,stability_ml,stability_dft,V_diff,pass_redox
CC1=CC=C(C)[C]1C=C1CC1,0.9232621227615718,-0.3488170689916594,0.3184702831316959,56.14076985472535,0.9546473026275636,-0.3605225384235382,0.21763277,57.01727,96.1356315,90.21725569814055,1.2720791917532313,True
CC1=CC=C(C)[C]1CCCN,1.135533824293085,-0.3366266161924045,0.4562803324293212,58.6407603409587,1.0916703939437866,-0.3698567450046539,0.22770007,61.2991,99.9140965,85.82674371949264,1.4721604404854896,True
CC1=CC=C(C)[C]1[C@@H](C)N(C)C,1.10345225319805,-0.2878103833312391,0.466096254936195,66.63046217814558,1.0599515438079834,-0.3420707583427429,0.24470855,68.163246,105.9278185,93.32564943133583,1.391262636529289,True
CC1=CC=C(C)[C]1[C@H](C)N(C)C,0.8591806130692659,-0.3069668091579771,0.465187107446971,66.0066298434864,1.077361226081848,-0.3495124578475952,0.27414903,68.336365,104.62891350000001,92.74727447113784,1.166147422227243,True
CC1=CC=C(CO)[C]1C(C)(C)C,1.1009760674732982,-0.2067765252146784,0.4647261947096772,68.73901697964503,1.1142531633377075,-0.2701322734355926,0.2726511,71.36956,107.73700500000001,95.50270724416117,1.3077525926879767,True
CC1=CCCC2=C[CH]C(CN)=C12,0.8088949952731115,-0.3653884657638104,0.2898640779612257,62.17927294905965,0.8810400366783142,-0.338501363992691,0.24343793,61.994728,99.8228315,97.68606905099836,1.174283461036922,True
CC1=C[CH]C2=C1C(C)(C)CC=C2,0.7562692459141118,-0.4338781302641781,0.2741087142413856,54.30677893054109,0.8563776016235352,-0.4369741380214691,0.20887469,67.62112,107.1773855,90.60134321847181,1.19014737617829,True
CCC(C)(C)[C]1C(C)=CC=C1C,1.068241436408532,-0.3657422065822948,0.4745538141634438,71.28563690014497,1.100888967514038,-0.3823491036891937,0.3341284,74.02376,107.31734,97.55794619197277,1.4339836429908268,True
CCC(C)(C)c1cc(O)c([O])s1,0.865058152812316,-0.3850618974045594,0.2827215603527491,64.85541124335539,0.9339019060134888,-0.2850314676761627,0.28749257,64.36199,99.9873615,100.71933322571795,1.2501200502168754,True
CCC(C)(C)c1ccc([O])s1,1.1421460565051769,-0.1681915652420276,0.3692844111512466,64.75832207153107,1.0651509761810305,-0.099621333181858,0.33116797,64.3524,97.79400150000001,96.29410151396874,1.3103376217472045,True
CCC(C)(C)c1sc([O])cc1C,1.132513421923797,-0.1374705357521461,0.4122430590393053,69.13554203026898,0.974163055419922,-0.1940872967243194,0.3459808,68.99159,101.69255000000001,98.52338907830371,1.269983957675943,True
CCC(C)(CC)c1ccc([O])s1,1.130472609512199,-0.1340691817338477,0.3757545195455772,67.26345346351013,1.0494457483291626,-0.09697737544775,0.34655243,69.19858,101.8709585,98.47572748623128,1.2645417912460468,True
CCC(N)(CC)c1ccc([O])s1,1.1699011052868205,-0.0949672159471859,0.3743645025771835,66.01016500731046,1.0572890043258667,-0.0881633087992668,0.3530285,68.520874,100.869449,97.29193987845129,1.2648683212340064,True
CCC1=CCCC2=C1C=C[CH]2,0.8353167132816726,-0.3408715060064859,0.2831242164767852,59.415537169828006,0.9347789883613586,-0.2180634438991546,0.24448164,57.58259,95.358508,95.25932634598874,1.1761882192881585,True
CCC[C]1C(C)=CC=C1C,1.144921561379629,-0.3313205039244158,0.4568351273035317,58.63083095098512,1.0855053663253784,-0.3768890798091888,0.24269098,58.251453,96.116904,85.78907458580854,1.476242065304045,True
CCSC1=C(C(C)(C)C)[CH]C=C1,0.7718882635590978,-0.4209529849943347,0.3325642621906885,61.48744288183965,0.9457435607910156,-0.3004690110683441,0.26155275,65.18022,102.10258250000001,94.85922977230521,1.1928412485534325,True
CC[C@@H](C)c1cc(O)c([O])s1,0.8916159249796918,-0.3519463146861428,0.2633607453322981,56.15219116848393,0.963184416294098,-0.2470368444919586,0.26972368,58.86617,95.379986,92.98415390186902,1.2435622396658346,True
CC[C@@](C)(O)[C]1C(C)=CC=C1C,1.1356426676198268,-0.265633555136759,0.4695926146398257,70.20667883735148,1.1329824924468994,-0.2841630578041076,0.30337352,72.011734,106.843058,96.72704810536018,1.4012762227565858,True
CC[C@H](C)c1sc([O])cc1C,1.1132209419382448,-0.1753208032634896,0.4059172723165812,64.49179759487086,1.0851105451583862,-0.1080931648612022,0.3121247,64.136795,98.53056000000001,94.1959339790418,1.2885417452017345,True
CC[C@H](C)c1sc([O])cc1N,0.9317246915561164,-0.352871482979689,0.5047146984933977,63.09724648508568,0.9656933546066284,-0.2232428789138794,0.33381733,62.92953,96.2386635,87.86151156041579,1.2845961745358054,True
CC[C@H](N)c1sc([O])cc1C,1.167996347035583,-0.1046270613575446,0.4051623264526269,63.75663788595821,1.0676233768463137,-0.0861983820796012,0.32612893,62.974117,96.6676705,93.49852156332686,1.2726234083931276,True
CC[C@H](NC)[C]1C(C)=CC=C1C,1.08562915814594,-0.3296606431633746,0.4589555555116656,65.51400496156286,1.0529481172561646,-0.3742702305316925,0.3333162,68.92687,102.26105999999999,92.56622718597959,1.4152898013093147,True
CC[C@](C)(N)c1ccc([O])s1,1.106499866397864,-0.1640010970905425,0.3658287033092527,63.74066397119696,1.090214729309082,-0.0271923765540123,0.34254187,63.26065,96.1335565,95.44922880573432,1.2705009634884066,True
CC[C@](C)(O)[C]1C(C)=CC=C1C,1.0784999201244778,-0.262858050257666,0.4665934973174844,66.46099517430902,1.0754568576812744,-0.3004857003688812,0.3331068,71.46201,104.80667000000001,93.1313203084348,1.3413579703821439,True
CC[C]1C(C)=CC=C1C,1.164758258011264,-0.3365449836946412,0.4596728765821712,58.30842549754751,1.034249186515808,-0.3911386430263519,0.206624,57.897152,97.565952,85.32478166843896,1.5013032417059053,True
CCc1cc([O])sc1C(C)(C)N,1.1430712247925363,-0.1180964232672838,0.3991220699514528,66.36241861190479,1.018640637397766,-0.1084478124976158,0.34343523,67.36865,100.1968885,96.40631511433214,1.2611676480598202,True
CNC(C)(C)c1sc([O])cc1C,1.0995611042040006,-0.1093889569856374,0.406092993911914,65.138708837458,1.0810412168502808,-0.1372528672218322,0.34582925,68.01179,100.7203275,94.8340591418623,1.208950061189638,True
C[C@@H]1CCCc2cc([O])sc21,1.1303365553549316,-0.1669942886246662,0.3862196637415225,60.79722954621566,0.920065939426422,-0.2388215959072113,0.28107932,60.749966,96.696,91.48624635913953,1.2973308439795979,True
C[C@H](CO)c1sc([O])cc1N,0.9613028660927804,-0.2642185918659141,0.5033253045481504,61.98659654428669,1.0516178607940674,-0.1268417835235595,0.2862747,61.1281,96.81436500000001,86.82033131687918,1.2255214579586946,True
Cc1c(C(C)(C)N)sc([O])c1O,0.8972213564020208,-0.3932251470447636,0.2886052290871973,65.33678006151756,0.8349155187606812,-0.2753613889217376,0.29318133,65.37713,100.7180635,100.9065186071577,1.2904465034467845,True
Cc1c(C(C)(C)O)sc([O])c1O,0.9727314155940155,-0.3414157226494754,0.2880926544182559,64.00036760533668,0.9102969765663148,-0.2450206875801086,0.29302645,64.50924,99.85791750000001,99.59573488442388,1.314147138243491,True
Cc1c(C(C)C)sc([O])c1O,0.797929029920196,-0.4209257741653562,0.287829448418282,60.77094616563381,0.8654208779335022,-0.2907111346721649,0.2739996,60.633442,96.93346199999999,96.37947374471972,1.2188548040855522,True
Cc1c([C@@H](C)N)sc([O])c1O,0.8976295188831029,-0.352789850483473,0.2881213831168971,60.09746200527484,0.912278175354004,-0.2150416672229766,0.28702435,59.80138,95.4501625,95.69139284942997,1.250419369366576,True
Cc1cc([O])sc1C(C)(C)CN,1.1084318354811735,-0.1233753247047477,0.4119399807610427,68.52739182381005,1.0233505964279177,-0.1870844066143036,0.33180714,66.7426,100.152243,97.93039278575792,1.2318071601859213,True
Cc1cc([O])sc1C(C)(C)CO,1.1470440062874436,-0.0020966458498543,0.4014336442654229,66.53285098419276,1.03643536567688,-0.1847656071186065,0.33130404,66.83841,100.273208,96.46116877092162,1.149140652137298,True
Cc1cc([O])sc1C(C)(C)N,1.1467446871346496,-0.1248447096397367,0.4067090787603875,64.72059782922766,0.9682164192199708,-0.1674433052539825,0.35829926,65.27646,97.361497,94.38514389120829,1.2715893967743863,True
N[C@H]1CCCc2cc([O])sc21,1.1436698631012163,-0.1090896378297499,0.3878026571045591,59.889197485951264,0.9363723993301392,-0.2241954803466797,0.26399028,59.978077,96.77856299999999,90.49906463072331,1.2527595009309662,True
[O]c1cc2c(s1)[C@@H](O)CCC2,1.1718874960311805,-0.0653618305784498,0.3814701700174327,58.540207580944674,1.0344932079315186,-0.1162875220179557,0.26884326,59.50417,96.06200700000001,89.46669908007303,1.2372493266096303,True
