,smiles,ionization energy,electron affinity
8741,C=CC1=NC=N[N]1,2.3476947636703285,1.148676656216412
8750,C=CC1=N[N]N=N1,2.6504424820706376,1.6648933527594076
10520,C=CC[n+]1ccsc1[NH],2.591476608820267,1.1248127564288186
10921,C=C[C@@H](C)ON[S](=O)=O,2.0960761988650507,1.1036699398530807
15157,CC(=O)C1=C(C)C=N[N]1,2.3425247055627008,1.1435065981103305
15179,CC(=O)C1=CC=N[N]1,3.043203633189876,1.4755059610593442
15201,CC(=O)C1=CN=C[N]1,2.770415040978333,1.0788808717750342
15224,CC(=O)C1=C[N]N=C1,3.074904252634353,1.504621551450782
15226,CC(=O)C1=N[N]C=C1,3.046550565542483,1.491179400373114
16532,CC(=O)[C](C#N)C#N,3.764753269068973,1.5035603289984216
16695,CC(=O)[N]c1cnns1,2.53011618234291,1.069846875503882
16700,CC(=O)[N]c1nncs1,2.322415900610343,1.0347176912121263
16736,CC(=O)c1cc([O])no1,3.009598255497254,1.2006493456041332
16753,CC(=O)c1csnc1[O],2.6943607651448955,1.015833373704563
16976,CC(C)(C)CO[S](=O)=O,2.2461439381234225,1.3986353602606485
17951,CC(C)=CC1=CC=[N+]O1,2.647558133863257,1.7266347308873229
18591,CC(C)CON[S](=O)=O,2.081055819521013,1.0995883150360717
19265,CC(C)ON[S](=O)=O,2.072293931572127,1.095615533544259
20194,CC(C)[N+]1=CC(=N)O[N]1,3.4465770088466368,1.1703909002641186
21586,CC1(C)OC(=O)C=C1[O],3.558195842288078,1.213547280038811
22343,CC1=C(C(=O)O)N=C[N]1,2.480592467844775,1.0374659852576
22347,CC1=C(C(=O)O)[N]C=N1,2.4665244676294487,1.0593979159618838
22474,CC1=C(C=O)[N]N=C1,2.4046198245091004,1.2284860268850863
22487,CC1=C(CN)[N]N=N1,2.5594766702229963,1.017085071982975
22551,CC1=C([N+](=O)[O-])C=N[N]1,2.8408094637268446,1.656675681453513
22552,CC1=C([N+](=O)[O-])N=C[N]1,2.7218164947752923,1.364458555092965
22553,CC1=C([N+](=O)[O-])[N]C=N1,2.73389810424626,1.363941549282047
22579,CC1=C/C(=C\[NH])N=N1,2.3211914131655518,1.049493173062876
22659,CC1=CC(C(N)=O)=N[N]1,2.469789767487387,1.1737650434487987
22688,CC1=CC(C=O)=N[N]1,2.561925645115677,1.26922064259917
22698,CC1=CC([N+](=O)[O-])=N[N]1,2.6686737396022826,1.545084058844144
22707,CC1=CC=C(N)[N+]=C1,2.510932545684099,1.2416560696404852
23187,CC1=C[C](C#N)N=N1,2.654469685226595,1.330064063267158
23244,CC1=C[N]C(=O)N=C1,2.506007385065121,1.0749353011152936
23245,CC1=C[N]C(=O)NC1=O,2.37588518576822,1.0190986735625014
23247,CC1=C[N]C(=O)OC1=O,2.540265822732114,1.2140098641855843
23304,CC1=NC([C@H](C)O)=N[N]1,2.275313950175911,1.105329800615669
23306,CC1=NC=C(C#N)[N]1,2.5345243371494237,1.0394251651714352
23323,CC1=NC=N[N]1,2.610116028837635,1.2055472953894926
23416,CC1=NNC(=S)C(=O)[N]1,2.346796806211948,1.0822005932955705
23531,CC1=N[N]C(=O)OC1=O,2.880510067820641,1.5209752615663552
23551,CC1=N[N]C=C1C(=O)O,2.5418440509953912,1.3161049063785732
23554,CC1=N[N]C=C1[N+](=O)[O-],2.863639351892603,1.657818536403636
23555,CC1=N[N]C=N1,2.606007193182368,1.205982668704194
23556,CC1=N[N]C=NC1=O,2.579476631845517,1.472403926195387
23562,CC1=N[N]N=C1CN,2.574170519577528,1.008486449026524
24071,CCC(=O)C1=CN=C[N]1,2.780102097220765,1.0547992853308648
24942,CCC1=CC=NC(=O)[N]1,3.070849838646323,1.2412479071594031
25033,CCC1=NC=CC(=O)[N]1,3.2474481392399985,1.3740639788376328
25068,CCC1=NN=C(CO)[N]1,2.329409084471446,1.1624997589430892
25128,CCC1=N[N]C(CN)=N1,2.1749331904081064,1.0323775596461884
25129,CCC1=N[N]C(CO)=N1,2.26072894414812,1.14429571224197
25480,CCCC1=NC=N[N]1,2.221790243353891,1.2215200538576028
25494,CCCC1=NN=C[N]1,2.2294364871862715,1.2190438681313047
25623,CCCCC1=NC=N[N]1,2.214388897011707,1.2326220733708793
25742,CCCCCO[S](=O)=O,2.283586043144404,1.3811387951949516
26498,CCCC[n+]1cc([NH])on1,3.4798558565543933,1.223533655435582
26567,CCCN1C=C[N+]=C1C,3.075448469277343,1.516077311780995
26854,CCCON[S](=O)=O,2.074797328128952,1.112078086988121
28391,CCC[N+]1=C[N]C=C1,3.660535781969717,1.752104069770266
28861,CCN1C=C[N+]=C1,3.660617414465933,1.744457825939433
29796,CCOC(=O)C(=O)[N]O,2.8175986239105306,1.0226088709075416
29884,CCOC(=O)N[S](=O)=O,2.2045929974409866,1.5139276560411092
30944,CCO[S](=O)=O,2.2374908935028266,1.3900367373041975
36065,CC[N+]1=CC=C[N]C1=O,4.0682084691031575,2.2550146693990483
36399,CC[n+]1cccc([O])c1,3.039176430032371,1.289465501713435
36400,CC[n+]1cccnc1[NH],3.571801258358179,1.460676057542904
36611,CCc1ccnc([O])n1,3.081217165690558,1.2412751179914752
37999,CN1C(=O)C=C([O])C1=O,3.5097061394117794,1.2110166726514615
38000,CN1C(=O)C=C[N]C1=O,3.194550281557184,1.2224724329816752
40945,CO/N=[N+]\O,4.374275909024003,3.1670401302626434
41157,COC(=O)C1=CN=N[N]1,4.0038548510901295,1.9750424175019017
41775,COC(=O)[C]1C=CN=N1,3.1433939171331744,1.4990433308620714
41812,COC(=O)[C]1N=CC=N1,2.9164555770792004,1.0841869840414766
42204,COC1=C([N+](=O)[O-])[N]C=N1,2.1803209351738584,1.1587990857704504
42316,COC1=NC(=O)C=C[N]1,3.228318924243786,1.338825951216042
42343,COC1=NCN=C([O])C1,2.0275593235341587,1.0082415515363268
42384,COC1=N[N]C=C1[N+](=O)[O-],2.3303342527649926,1.4141183237499133
42385,COC1=N[N]C=N1,2.1194503036722523,1.008513659858595
42564,COCC1=CC=N[N]1,2.327885277872313,1.0047313541912877
42574,COCC1=NC=N[N]1,2.758551118165492,1.387587762411516
42575,COCC1=NN=C(S)[N]1,2.116484322968655,1.069846875503882
42576,COCC1=NN=C[N]1,2.7793674047532706,1.3827714451223736
42579,COCC1=N[N]C(=O)O1,2.250824201249112,1.1362957275926515
42581,COCC1=N[N]C=C1,2.3163478850427888,1.00084020519569
42583,COCC1=N[N]C=N1,2.7718027934171072,1.3765673753960035
43091,COCSC1=NN=N[N]1,2.637462915139744,1.5481860937065557
43690,COC[N]C=O,2.091640833224917,1.0268265498895506
43799,CON1C=C[N+]=C1,3.8521816727364095,1.9687295044456965
43800,CON1C=C[N+]=C1C,3.195774769003523,1.7238864368418492
45738,CO[N+]1=C(C)[N]C=C1,3.23166585659794,1.7241313343304985
45796,CO[n+]1ccn([O])c1C,3.2602916520105314,1.2823362636919713
45965,COc1ncnnc1[O],2.309000960364748,1.20132961640903
45971,COc1nncc([O])n1,2.66091865244316,1.618471673128325
45973,COc1nncnc1[O],2.484429195177774,1.4567304868831634
45987,COn1cc[n+]([O])c1,3.4859782937860926,1.4272067340106425
45988,COn1cc[n+]([O])c1C,3.2602916520105314,1.2823362636919713
46006,CS(=O)(=O)C1=C[N]N=C1,3.3217609218161783,1.6757232639535091
46283,CSC1=NC(=O)C=N[N]1,2.507993775812574,1.560403757337884
46300,CSC1=NN=N[N]1,2.567204546553139,1.4413563667221867
47100,CSc1c([S])c(=O)c1=O,2.3715858742884475,1.1016563382766489
49477,C[C@@H]1OC(=O)[CH]C1=O,3.5969168564241825,1.2253023595249113
53308,C[C@H]1OC(=O)C=C1[O],3.5828488562073098,1.2252207270286952
53918,C[C@]1(C#N)N=CN=C1[NH],3.44973346537474,1.1003774291661648
59778,C[CH][n+]1cc(=O)o[nH]1,2.6263881064554457,1.0087041356846471
63449,C[C]1N=NC(C#N)=C1C,2.513272677246944,1.1599963623878118
64005,C[N+]1=C[N]C=C1/C=N/O,2.8917481414942774,1.6085397193972453
64993,C[S+]c1ccc(O)cc1,2.250660936256679,1.1979282623891845
65001,C[S@@](=N)(=O)C1=C[N]N=C1,3.2143053456910566,1.5927846475872585
65152,C[n+]1cccc([O])c1C=O,3.2179243863659317,1.6841314110839098
65153,C[n+]1cccc2c1C=C[N]2,2.8571903846744906,1.2754519231607055
65158,C[n+]1ccccc1[NH],2.72309540388423,1.0139286154548728
65902,Cc1ccc([O])n[n+]1[O-],2.3971368456706994,1.1140644777324802
66144,Cc1cncnc1[O],2.5656263182867685,1.247424766055247
66276,Cc1n[n+]2[c]ccnc2s1,3.6941139488287194,1.2606220196442657
66349,Cc1ncc(C#N)c([NH])n1,3.132645638436836,1.0199966310224289
66403,Cc1nccc([O])n1,3.2519107157091103,1.3831796076065492
66467,Cc1nnc(S)nc1[O],2.520565180260838,1.5637506896920366
66530,Cc1nsc([O])n1,2.678061476690373,1.1945813300381245
66617,Cn1c([O])nccc1=O,3.1855434961196494,1.2092751793942034
66629,Cn1c[n+](C)c([S])n1,3.188482265989629,1.2068262045015237
66740,Cn1cnnc1[S](=O)=O,2.1762120995185903,1.2744451223709428
66780,Cn1nnc([S](=O)=O)n1,2.426442911885096,1.2740913815540056
66784,Cn1nncc1[S](=O)=O,2.114851673041233,1.261873717922677
66804,N#C/C(=N\[O])C(N)=O,2.708455976193842,1.0426904650278264
66809,N#C/C=C/C1=NC=N[N]1,2.760836828064191,1.457383546854441
66879,N#CC(C#N)=C/C=C/[O],2.780047675556621,1.0316700780092196
66882,N#CC(C#N)=C[NH],3.335747289536836,1.094690365249166
66886,N#CC([NH])=C(C#N)C#N,3.719637709380448,1.463669249078574
66888,N#CC([O])=C(C#N)C#N,4.248806762022265,2.041545691253268
66937,N#CC1=C(C#N)[N]C=C1,3.1127273093105314,1.360812303586017
66955,N#CC1=C([O])C(=O)NC1,3.030006379602405,1.1277243154682726
66959,N#CC1=CC(C=O)=C[N]1,2.967367044014562,1.352594632278576
66961,N#CC1=CC=CC(=O)[N]1,2.757517106543657,1.163560981396996
66966,N#CC1=CC=C[N]C1=O,2.863911460213324,1.253846522441287
66967,N#CC1=CC=NC(=O)[N]1,3.5915835333241226,1.660947782099666
66968,N#CC1=CC=N[N]1,3.2810807277662386,1.6162675957242951
67012,N#CC1=C[N]C(=O)N=C1,3.663011967694469,1.792865896317969
67013,N#CC1=C[N]C(C#N)=C1,3.118087843242664,1.3849483116943322
67014,N#CC1=C[N]C(C=O)=C1,2.949952111443533,1.303860031915174
67016,N#CC1=C[N]C=N1,3.063720600623314,1.271941725814118
67018,N#CC1=C[N]N=C1,3.346359514071266,1.6678049117988607
67020,N#CC1=NC=C[N]1,3.109625274445026,1.2148533999829132
67029,N#CC1=N[N]C(=O)C1,3.023883942370704,1.2577376714368844
67030,N#CC1=N[N]C=C1,3.2864684725304434,1.6164580715487995
67032,N#CC1=N[N]N=C1,4.194330676076173,2.155259758770451
67089,N#CCC1=NC=N[N]1,3.043829482329081,1.519424244135149
67814,N#C[C](C#N)C#N,4.074793490481631,1.622852617102767
67815,N#C[C](C#N)C=O,3.875909518363641,1.627206350245138
67870,N#C[C]=C(C#N)C#N,3.7054064441695935,1.3229892469113862
67892,N#Cc1cc([O])no1,3.1901421267506693,1.340567444473301
68155,NC(=O)C1=NC=C[N]1,2.8378434830232475,1.005493257490854
69292,NN1C=N[N+]=C1,3.838086461687463,2.1291645707483013
70640,O=C(O)C1=CN=N[N]1,4.021786789472075,2.0131375824988
70648,O=C(O)C1=C[N+]=CC=N1,4.083609800094659,2.803013617884286
70650,O=C(O)C1=C[N]C=N1,2.934469147955816,1.2505268009192054
70651,O=C(O)C1=C[N]N=N1,4.016779996358426,2.008430108537945
70654,O=C(O)C1=NC=C[N]1,3.0610267282435317,1.208758173583286
71071,O=C1C=CN=C[N]1,3.3950941144362146,1.4693291021635
71080,O=C1C=CO[N]1,2.856183583886274,1.0328401437929615
71114,O=C1C=C[N]C(=O)N1,3.278713385369776,1.287724008456177
71115,O=C1C=C[N]C(=O)O1,3.53465847248535,1.4950433385366395
71126,O=C1C=NN=C(S)[N]1,2.646714598065926,1.685546374356301
71127,O=C1C=NN=C[N]1,2.7219525489356533,1.565845923767779
71134,O=C1C=N[N]C=N1,2.720183844846323,1.5667710920597786
71642,O=C1C[N]C(=O)O1,3.635474605567856,1.497818843415731
71670,O=C1N=[C]N=C2N=CN=C12,2.374851174146386,1.3775741761857665
71824,O=C1[CH]C(=O)OCO1,3.553896530809852,1.2069350478298118
72109,O=C1[N]C=CC=C1[N+](=O)[O-],2.933598401326414,1.451805326265731
72110,O=C1[N]C=CC=N1,3.202631898704265,1.3205402720171602
72127,O=C1[N]CNC(=O)N1,2.399204868912824,1.0382823102213117
72136,O=C1[N]NC(C(=O)O)=N1,2.4547149664807497,1.0267721282238602
72207,O=CC1=CN=C[N]1,2.9031494801618933,1.2538465224397406
72222,O=CC1=C[N]C(=O)S1,2.290089432028206,1.048050998958412
72229,O=CC1=NC=C[N]1,2.934741256278083,1.1456018321829795
72230,O=CC1=NC=N[N]1,3.529107462728712,1.9231513606088493
72232,O=CC1=NN=C[N]1,3.495202765881751,1.920239801569396
72366,O=CN1CC[N]C1=O,2.728918521963136,1.036051021985208
72659,O=C[N]c1ncn[nH]1,2.1641304900491702,1.1601052057145536
73372,O=[N+]([O-])C1=CC=N[N]1,3.5241006696150645,1.8767296809762195
73375,O=[N+]([O-])C1=CN=C[N]1,3.246659025108359,1.557165668313564
73377,O=[N+]([O-])C1=C[N]C=N1,3.2405365878751127,1.5591248482289457
73378,O=[N+]([O-])C1=N[N]C=C1,3.537787718182928,1.8777636925980552
73438,O=[S@@](O)C1=C[N]N=C1,3.2081829084593574,1.588866287759589
73477,O=[S](=O)O,2.574660314559468,1.4815195549627544
73478,O=[S](=O)OC1COC1,2.4515040882885035,1.4924038878194548
73492,O=[S](=O)c1ccns1,2.1456271241921643,1.2103364018512046
73497,O=[S](=O)c1nccs1,2.0930285856636903,1.216839790725727
73661,OC1=C[N+]=CC=C1,3.2662508242497985,2.0402123604786397
74639,O[C@@H]1CSC2=[N+](C=C[N]2)C1,2.525272654221695,1.289193393391166
74795,O[C@H]1CSC2=[N+](C=C[N]2)C1,2.505354325092295,1.2755607664889936
75380,SC1=NN=N[N]1,2.872455661505632,1.7356687271569289
92617,[C]#C/C=C(/C)C(C)=O,2.614578605308294,1.3033430261042556
92618,[C]#C/C=C/C#N,3.5206448939333947,1.728376224144581
92620,[C]#C/C=C/C=C,2.2250827540439007,1.0099558339622856
92625,[C]#C/C=C/CCCO,2.1268788608480547,1.0832073940853322
92632,[C]#C/C=C\C#C,2.7126192335109343,1.356458570443647
92633,[C]#C/C=C\CCC,2.014987919084346,1.0972481834701338
92635,[C]#C/N=C/C#C,2.5150413813362738,1.0717788445856442
92636,[C]#C/N=C/C=C/C#N,2.4191504088727465,1.0356700703346515
92639,[C]#CC#C/C=C/CCC,2.137681561208537,1.267343095181552
92660,[C]#CC=C,3.1095708527824284,1.3032613936080395
92711,[C]#Cc1ccccc1,2.622388114133108,1.3088396141967502
92714,[C]#Cc1ccco1,2.268103079658231,1.0044320350369471
92716,[C]#Cc1ccoc1,2.4660346726506024,1.1481596504054945
92718,[C]#Cc1ncc[nH]1,2.2380623209747945,1.1081597271589052
93091,[C]1=NO1,3.982956932006908,1.051615617969916
93806,[NH]c1ncncn1,3.761460758380511,1.0418197183984237
93938,[N]=S=O,4.712098390050374,1.3873156540907958
94070,[O]C1=CC(=O)CO1,3.61686239638256,1.234009825809652
94072,[O]C1=CC(=O)NC1=O,3.628100470057744,1.2770573622576027
94073,[O]C1=CC(=O)OC1,3.6089712550630777,1.2315608509169724
94074,[O]C1=CC(=O)OC1=O,4.072698256407436,1.6662538943661085
94099,[O]C1=NCC(=O)O1,3.62069912371556,1.4967304101297518
94491,[O]c1cc(=O)[nH]cn1,3.4488355079148114,1.1595065674074192
94496,[O]c1cc(C=O)on1,3.0427682598751744,1.2346084641167856
94497,[O]c1cc(CO)on1,2.780020464724548,1.0337381012528892
94519,[O]c1ccnc(=O)[nH]1,3.280046716144404,1.2881865926014031
94521,[O]c1ccncn1,3.363393494991737,1.4673155005855207
94527,[O]c1ccsc1[N+](=O)[O-],2.5497896139805656,1.228105075234529
94536,[O]c1cnncn1,2.716619225835592,1.5660636104243562
94543,[O]c1n[nH]cc1[N+](=O)[O-],2.383259321278331,1.0486496372655454
94546,[O]c1ncc(C=O)s1,2.27395340856921,1.0456836565619485
94550,[O]c1ncccn1,3.2048359761082965,1.3196151037236137
94613,[S]c1nnn[nH]1,2.9874758489653708,1.0292755247822312
94724,c1cc2n(n1)N=N[N]2,2.733108990113074,1.0647040282298723
94725,c1cc2n(n1)[N]N=N2,2.732292665147815,1.065329877369079
94733,c1cnc2c(c1)=N[N]N=2,2.734632796712207,1.6835055619447037
