,num_train,mae_ie,mae_ea
0,100,0.6917219732292103,0.5534125931164283
1,210,0.6295657174007544,0.48287427115177844
2,441,0.48968049614737597,0.38950822862403195
3,926,0.37666888843704904,0.3050206402078092
4,1944,0.2800472473255002,0.2023948216340272
5,4084,0.1784207348491286,0.13098901907584842
6,8576,0.14289052448289224,0.10880238795962269
7,18011,0.10327042127989305,0.0825405455716417
8,37824,0.0731319641187199,0.06264321361511095
9,79432,0.05575864751515892,0.04780882938453198
