,num_train,mae_ie,mae_ea
0,100,0.724105394872976,0.5384829399912451
1,210,0.605457330957522,0.47356186781926596
2,441,0.5152688924258872,0.4232852291873797
3,926,0.3917258751808124,0.30733976563781906
4,1944,0.30435642592348666,0.2199786444138318
5,4084,0.211572806010931,0.15207767380135406
6,8576,0.16659829345303181,0.14337205076584494
7,18011,0.1125308315698266,0.11935546740642859
8,37824,0.09263601503587723,0.08495559405127472
9,79432,0.05674353021301696,0.04712677497696081
