smiles,ionization energy,electron affinity,pred ionization energy,pred electron affinity,err ionization energy,err electron affinity,V_diff,pass_redox,dft,pred
C#C[CH]C(C)=C(C(=O)O)C(C)(C)C,1.0660458800573611,-0.3260352998563496,1.1083916,-0.4029336,0.04234576251313449,0.07689829770834766,1.3920811799137107,True,103.01096131512666,101.57803150000001
C=C(C(=N)S)C1=C(CC)[CH]CCCC1=O,1.057583297775298,-0.24815777416535226,1.0969844,-0.26486284,0.03940108866879388,0.016705061241904826,1.3057410719406501,True,103.0363333680228,102.71875600000001
NCC1=CC=CCC([O])=C1CCCO,0.8780731520732372,-0.17920541563572545,0.9719133,-0.24911328,0.09384012602963754,0.06990786096511226,1.0572785677089627,True,100.5002631473882,101.79541499999999
Cc1[nH]c([O])c(C(C)C)c1C(=S)OCO,0.635107244694967,-0.3752053518918523,0.93625295,-0.37175199999999997,0.30114570692704223,0.003453357997275253,1.0103125965868194,True,100.62718613117848,100.33631350000002
C[CH]C=C(C(=O)C(O)=S)C(CC)CC,1.081800976974672,0.05401899830883039,0.9642011,-0.19526514,0.1175998842546402,0.24928414241855634,1.0277819786658415,True,104.04548537280756,104.77132799999998
C[CH]C(CC)=C1C(=O)CCCC1=C1CC1,0.9301547677896078,-0.3532189644843684,0.6909401999999999,-0.4986710999999999,0.2392145665071066,0.14545214996036426,1.2833737322739762,True,101.74000049431432,101.255
COCCC1=C(C)C(=C[O])CCC1(C)C,0.7597058436322817,-0.4196135007168804,0.9320241,-0.43277353,0.1723182776522032,0.013160029766365431,1.179319344349162,True,102.16871672060003,102.86074350000001
NCC1=C(C(=CCO)CO)C(=O)CC[CH]1,1.0434608533902976,-0.20369520358945348,0.86531794,-0.35411459999999995,0.1781429126783225,0.15041938848589442,1.247156056979751,True,100.21698671716838,104.54531
COC1=C(C(C)C)C(C)(C)CCC1=C[O],0.8178554845862145,-0.3544434538851484,0.9536140999999999,-0.45348358,0.13575863112881234,0.09904012765782033,1.172298938471363,True,107.76066453251481,100.36524
COC1=C(C(C)(C)C)C(C)(C)CC(=O)[CH]1,0.7408759177814908,-0.3798856224791147,1.0362850000000001,-0.44150564,0.2954091249812656,0.06162001826604824,1.1207615402606055,True,100.7032632893814,112.16073650000001
COC(=S)c1c(C)[nH]c([O])c1C(C)C,0.6592977130219992,-0.4458992064524381,0.93491644,-0.35562462,0.27561872365021145,0.09027459030635043,1.1051969194744373,True,100.8784210516709,100.816156
C=C(C)C(=C)C1=C([CH]O)CCC(=O)C1=O,0.9696649590207967,-0.0835047664881392,0.98138314,-0.09540567,0.01171818583470252,0.01190090153210921,1.053169725508936,True,101.72836690860237,101.31753
CNC(=CC=O)C1=C([CH]O)CCCC1=O,0.8618554702766179,-0.3408924378842917,0.73662585,-0.3254037,0.12522962007596486,0.015488747546156922,1.2027479081609096,True,101.88348857928875,100.894886
